STATION_NO,STATUT,DATE_MAJ_ISO,STATIONNEMENT,OBJECTID,X_32187,Y_32187,LON_WGS84,LAT_WGS84,RUE_REVERSE
4154,Éteint,2025-12-31T21:15:39,Permis,692,246873.86400000006,5190255.274,-71.25957033909567,46.84931313648225,"225-289 57e Rue O, Quebec, QC, G1H, CAN"
4155,Éteint,2025-12-31T21:15:39,Permis,70,246954.34700000007,5190185.438999999,-71.25850623806747,46.84869193251331,"210-290 56e Rue O, Quebec, QC, G1H, CAN"
4156,Éteint,2025-12-31T21:15:39,Permis,804,247071.25399999972,5190111.645,-71.25696409686671,46.84803826441352,"205-287 54e Rue O, Quebec, QC, G1H, CAN"
4157,Éteint,2025-12-31T21:15:39,Permis,232,247125.37100000028,5190202.937999999,-71.25626608235453,46.8488641825692,"160-192 55e Rue O, Quebec, QC, G1H, CAN"
4158,Éteint,2025-12-31T21:15:39,Permis,71,246990.95199999958,5190119.187000001,-71.25801791051751,46.8480991409788,"200-296 55e Rue O, Quebec, QC, G1H 5A1, CAN"
4159,Éteint,2025-12-31T21:15:39,Permis,204,246758.99600000028,5189981.183,-71.26104160945526,46.84683754366773,"55e Rue O, Quebec, QC, G1H, CAN"
4161,Éteint,2025-12-31T21:15:39,Permis,206,246783.43699999992,5189897.772,-71.26071057184497,46.84608934900266,"305-375 54e Rue O, Quebec, QC, G1H, CAN"
4162,Éteint,2025-12-31T21:15:39,Permis,1019,247099.26900000032,5190056.466,-71.25658981527312,46.84754432911623,"215-289 53e Rue O, Quebec, QC, G1H, CAN"
4163,Éteint,2025-12-31T21:15:39,Permis,1020,247072.1780000003,5189965.528000001,-71.25693351692824,46.846723946094706,"205-295 52e Rue O, Quebec, QC, G1H, CAN"
4164,Éteint,2025-12-31T21:15:39,Permis,234,247244.4400000004,5190075.264,-71.25468882754406,46.84772599224762,"125-185 52e Rue O, Quebec, QC, G1H, CAN"
4165,Éteint,2025-12-31T21:15:39,Permis,373,246832.7790000001,5189821.955,-71.26005404050709,46.84541163346823,"305-391 52e Rue O, Quebec, QC, G1H, CAN"
4166,Éteint,2025-12-31T21:15:39,Permis,235,247321.31675000023,5189971.241250001,-71.25366779381982,46.84679689404899,"105-185 50e Rue O, Quebec, QC, G1H, CAN"
4167,Éteint,2025-12-31T21:15:39,Permis,687,247242.61699999962,5189998.392999999,-71.2547030435342,46.84703433965784,"145-195 51e Rue O, Quebec, QC, G1H, CAN"
4168,Éteint,2025-12-31T21:15:39,Permis,683,247109.3370000003,5189768.226,-71.25642141252096,46.84495233199189,"215-287 49e Rue O, Quebec, QC, G1H, CAN"
4169,Éteint,2025-12-31T21:15:39,Permis,201,247313.8839999996,5189811.086999999,-71.25374509134612,46.845355580160685,"100-196 48e Rue O, Quebec, QC, G1H, CAN"
4170,Éteint,2025-12-31T21:15:39,Permis,682,247223.49000000022,5189753.946,-71.25492300981995,46.84483375639034,"240-270 48e Rue O, Quebec, QC, G1H, CAN"
4171,Éteint,2025-12-31T21:15:39,Permis,183,247286.92562500015,5189716.537125001,-71.2540866294273,46.84450272592124,"200-290 47e Rue O, Quebec, QC, G1H, CAN"
4172,Éteint,2025-12-31T21:15:39,Permis,74,246989.09100000001,5189544.687999999,-71.25796961255959,46.842931061563995,"307-391 47e Rue O, Quebec, QC, G1H 5H3, CAN"
4173,Éteint,2025-12-31T21:15:39,Permis,68,246794.72499999963,5189423.927999999,-71.26050242001935,46.84182786014665,"405-495 47e Rue O, Quebec, QC, G1H, CAN"
4174,Éteint,2025-12-31T21:15:39,Permis,1103,247406.6629999997,5189590.335000001,-71.25250097149036,46.84337780160822,"125-165 45e Rue O, Quebec, QC, G1H, CAN"
4175,Éteint,2025-12-31T21:15:39,Permis,1100,247115.1009999998,5189395.505000001,-71.25629878733793,46.84160000915771,"300-390 45e Rue O, Quebec, QC, G1H, CAN"
4176,Éteint,2025-12-31T21:15:39,Permis,1099,246894.0259999996,5189258.115,-71.25917959909481,46.84034492718175,"400-500 45e Rue O, Quebec, QC, G1H 5K2, CAN"
4177,Éteint,2025-12-31T21:15:39,Permis,647,246853.95600000024,5189343.084000001,-71.25971566593803,46.84110578264046,"405-485 46e Rue O, Quebec, QC, G1H 5J4, CAN"
4178,Éteint,2025-12-31T21:15:39,Permis,488,247093.01162500028,5189487.601,-71.25660000287048,46.84242654764318,"323-395 46e Rue O, Quebec, QC, G1H 5J3, CAN"
4179,Éteint,2025-12-31T21:15:39,Permis,180,247270.0530000003,5189601.308,-71.25429332698282,46.84346472118977,"215-265 46e Rue O, Quebec, QC, G1H, CAN"
4180,Éteint,2025-12-31T21:15:39,Permis,1104,247396.25600000005,5189679.734999999,-71.25264864067873,46.84418110536737,"153-195 46e Rue O, Quebec, QC, G1H, CAN"
4181,Éteint,2025-12-31T21:15:39,Permis,685,246949.78100000042,5189613.9399999995,-71.25849373482339,46.843550605688876,"309-395 48e Rue O, Quebec, QC, G1H, CAN"
4182,Éteint,2025-12-31T21:15:39,Permis,76,246712.69299999997,5189466.8719999995,-71.26158329597796,46.84220701335367,"415-495 48e Rue O, Quebec, QC, G1H, CAN"
4183,Éteint,2025-12-31T21:15:39,Permis,684,246674.89699999988,5189520.443624999,-71.26208560924196,46.842685619882936,"408-490 49e Rue O, Quebec, QC, G1H, CAN"
4184,Éteint,2025-12-31T21:15:39,Permis,689,246900.5429999996,5189675.302999999,-71.25914702850973,46.844098318425765,"311-395 49e Rue O, Quebec, QC, G1H 5E6, CAN"
4185,Éteint,2025-12-31T21:15:39,Permis,690,246939.04000000004,5189776.835000001,-71.25865518042413,46.84501499795883,"312-390 51e Rue O, Quebec, QC, G1H 5C4, CAN"
4186,Éteint,2025-12-31T21:15:39,Permis,72,246835.5049999999,5189712.385,-71.26000439946377,46.84442623189941,"312-390 51e Rue O, Quebec, QC, G1H 5C4, CAN"
4187,Éteint,2025-12-31T21:15:39,Permis,688,246691.74899999984,5189622.91,-71.26187771199682,46.843608828608026,"404-490 51e Rue O, Quebec, QC, G1H 5C5, CAN"
4188,Éteint,2025-12-31T21:15:39,Permis,686,246306.27799999993,5189473.138,-71.26691211829701,46.842227804325994,"530-610 52e Rue O, Quebec, QC, G1H, CAN"
4189,Éteint,2025-12-31T21:15:39,Permis,375,246311.2089999998,5189347.585999999,-71.26683140333479,46.84109883334327,"4700-5150 7e Av O, Quebec, QC, G1H, CAN"
4190,Éteint,2025-12-31T21:15:39,Permis,233,246382.92599999998,5189240.592,-71.26587754952848,46.840142662388956,"4700-5150 7e Av O, Quebec, QC, G1H, CAN"
4191,Éteint,2025-12-31T21:15:39,Permis,984,246576.74600000028,5189209.942,-71.26333279898357,46.839883922891836,"4600-4622 7e Av O, Quebec, QC, G1H 5T2, CAN"
4192,Éteint,2025-12-31T21:15:39,Permis,374,246484.5870000003,5189327.557,-71.26455594250884,46.84093386702615,"4648-5040 6e Av O, Quebec, QC, G1H, CAN"
4193,Éteint,2025-12-31T21:15:39,Permis,78,246388.96800000034,5189452.075999999,-71.26582537605827,46.84204559913827,"4655-5185 6e Av O, Quebec, QC, G1H 6Y7, CAN"
4194,Éteint,2025-12-31T21:15:39,Permis,376,246287.90500000026,5189734.402000001,-71.26718644264659,46.84457639187595,"545-655 Rue Francis Byrne, Quebec, QC, G1H, CAN"
4195,Éteint,2025-12-31T21:15:39,Permis,79,246148.9040000001,5189822.486,-71.26902010504611,46.845356522400095,"580-618 57e Rue O, Quebec, QC, G1H, CAN"
4196,Éteint,2025-12-31T21:15:39,Permis,203,246435.1660000002,5190025.074999999,-71.2652929306251,46.84720406640641,"415-415 57e Rue O, Quebec, QC, G1H, CAN"
4197,Éteint,2025-12-31T21:15:39,Permis,231,246582.9137500003,5189987.900374999,-71.26335106884693,46.84688259700652,"5430-5700 4e Av O, Quebec, QC, G1H, CAN"
4198,Éteint,2025-12-31T21:15:39,Permis,77,246692.2703750003,5189813.5934999995,-71.2618951286021,46.84532417030944,"5220-5250 4e Av O, Quebec, QC, G1H 6P4, CAN"
4199,Éteint,2025-12-31T21:15:39,Permis,75,246805.18200000003,5189632.357999999,-71.26039178668792,46.8437037072292,"5080-5082 4e Av O, Quebec, QC, G1H, CAN"
4200,Éteint,2025-12-31T21:15:39,Permis,1022,246878.24199999962,5189483.39625,-71.25941507311771,46.84237007761213,"4725-4727 4e Av O, Quebec, QC, G1H, CAN"
4208,Éteint,2025-12-31T21:15:39,Permis,691,246636.2620000001,5189312.973999999,-71.26256570288257,46.84081594982365,"4601-4727 5e Av O, Quebec, QC, G1H 5T6, CAN"
4209,Éteint,2025-12-31T21:15:39,Permis,807,246417.61799999978,5189664.4629999995,-71.26547691914226,46.84395864077756,"5353-5465 5e Av O, Quebec, QC, G1H, CAN"
4214,Éteint,2025-12-31T21:15:39,Permis,656,246185.48462499958,5190155.0395,-71.26858318243394,46.84835122752115,"6300 Rue Clairbonne, Québec, QC, G1H 6T9, CAN"
4215,Éteint,2025-12-31T21:15:39,Permis,1265,246279.61337499972,5190230.845249999,-71.2673587449719,46.84904141819767,"Rue Clairbonne, Quebec, QC, G1H, CAN"
4216,Éteint,2025-12-31T21:15:39,Permis,1266,246373.30449999962,5190176.950375,-71.26612342350631,46.848564835722726,"5950-5960 Av De Vinoy, Quebec, QC, G1H, CAN"
4217,Éteint,2025-12-31T21:15:39,Permis,1267,246016.65725000016,5190111.448000001,-71.2707911161632,46.84794421586737,"510-620 Rue Barraute, Quebec, QC, G1H 6V2, CAN"
4218,Éteint,2025-12-31T21:15:39,Permis,1268,245804.05399999954,5190088.5370000005,-71.27357563569171,46.84771931541711,"6455-6553 Rue De Mirande, Quebec, QC, G1H, CAN"
4219,Éteint,2025-12-31T21:15:39,Permis,1269,245736.38937500026,5190170.997375,-71.27447345670618,46.84845508708644,"6455-6553 Rue De Mirande, Quebec, QC, G1H, CAN"
4220,Éteint,2025-12-31T21:15:39,Permis,1253,248561.39599999972,5190367.3455,-71.23745789302899,46.8504659720983,"4408-4530 Rue Le Monelier, Quebec, QC, G1H, CAN"
4221,Éteint,2025-12-31T21:15:39,Permis,1254,248689.58612500038,5190424.446875,-71.23578409204924,46.850990447567405,"4408-4530 Rue Le Monelier, Quebec, QC, G1H, CAN"
4222,Éteint,2025-12-31T21:15:39,Permis,1255,248753.34399999958,5190494.168500001,-71.23495665293805,46.85162300337917,"4408-4530 Rue Le Monelier, Quebec, QC, G1H, CAN"
4223,Éteint,2025-12-31T21:15:39,Permis,814,247489.81887499988,5189954.796,-71.25145650604892,46.84666348542797,"4720-4840 Av Des Loisirs, Quebec, QC, G1H, CAN"
4224,Éteint,2025-12-31T21:15:39,Permis,1280,247466.16849999968,5189951.384375,-71.2517661562504,46.84663075992662,"Av Des Loisirs, Quebec, QC, G1H, CAN"
4225,Éteint,2025-12-31T21:15:39,Permis,1259,248546.70437499974,5190635.61675,-71.23768357182777,46.85287797909512,"1005-1125 Rue De L'Oise, Quebec, QC, G1H 2N5, CAN"
4226,Éteint,2025-12-31T21:15:39,Permis,1258,248334.72212500032,5190493.497874999,-71.24044561239053,46.85158159469265,"900 Rue De L'Oise, Québec, QC, G1H 7H7, CAN"
4227,Éteint,2025-12-31T21:15:39,Permis,1260,248519.21750000026,5190411.690625001,-71.23801639758263,46.85086131663176,"1005-1015 Rue De Chauvigny, Quebec, QC, G1H 2N9, CAN"
4228,Éteint,2025-12-31T21:15:39,Permis,1281,244970.80924999993,5193750.609375,-71.28498044397551,46.8805868947907,"4220-4280 Rue D'Orsainville, Quebec, QC, G1G, CAN"
4229,Éteint,2025-12-31T21:15:39,Permis,1256,248647.56487500016,5190498.001250001,-71.23634411932791,46.8516485669776,"4408-4530 Rue Le Monelier, Quebec, QC, G1H, CAN"
4230,Éteint,2025-12-31T21:15:39,Permis,1257,248613.95687500015,5190534.791750001,-71.2367893198948,46.85197668222627,"4408-4530 Rue Le Monelier, Quebec, QC, G1H, CAN"
4231,Éteint,2025-12-31T21:15:39,Permis,1270,245947.17762499955,5190202.921875,-71.27171386166582,46.84876092993771,"6401-6425 Rue Clairbonne, Quebec, QC, G1H, CAN"
4232,Éteint,2025-12-31T21:15:39,Permis,1271,246063.72062500007,5190045.920875,-71.2701656340288,46.84735892074235,"505-601 Rue De Caraquet, Quebec, QC, G1H 6V3, CAN"
4233,Éteint,2025-12-31T21:15:39,Permis,1272,245895.9952499997,5190082.335625,-71.2723693831231,46.84767167156335,"620 Rue Barraute, Québec, QC, G1H 6V2, CAN"
4234,Éteint,2025-12-31T21:15:39,Permis,1612,246487.53537499998,5191511.084249999,-71.264796072952,46.86057604204649,"7650 Boul Henri Bourassa, Québec, QC, G1H 6P6, CAN"
4235,Éteint,2025-12-31T21:15:39,Permis,1613,246742.27662499994,5192049.807499999,-71.26152385016843,46.865444391827964,"7905-7955 Boul Mathieu, Quebec, QC, G1H, CAN"
4236,Éteint,2025-12-31T21:15:39,Permis,1615,247259.91037499998,5191636.804,-71.25468276399015,46.8617741836243,"538-790 74e Rue E, Quebec, QC, G1H 1K3, CAN"
4237,Éteint,2025-12-31T21:15:39,Permis,1614,247120.57699999958,5191564.412374999,-71.25650091704678,46.86111092273951,"538-790 74e Rue E, Quebec, QC, G1H 1K3, CAN"
4238,Éteint,2025-12-31T21:15:39,Permis,1616,248325.78825000022,5191213.5825,-71.24065181296862,46.85805838841727,"Bourassa Leisure, 1085 60Ème Rue Est, Charlesbourg, QC, G1H 2E3, CAN"
4239,Éteint,2025-12-31T21:15:39,Permis,1617,248199.30425000004,5191126.5471250005,-71.24229970008037,46.85726471418845,"5905 Av Guy, Québec, QC, G1H 4L4, CAN"
4240,Éteint,2025-12-31T21:15:39,Permis,1618,248038.90500000026,5191032.5625,-71.2443914166996,46.85640561280561,"964-980 60e Rue E, Quebec, QC, G1H 2C6, CAN"
4241,Éteint,2025-12-31T21:15:39,Permis,1647,247735.3643749999,5190891.889625,-71.248354258902,46.855114231651555,"625-685 60e Rue E, Quebec, QC, G1H, CAN"
4242,Éteint,2025-12-31T21:15:39,Permis,1675,247528.31874999963,5190762.331875,-71.25105299654754,46.853931009722146,"392-600 60e Rue E, Quebec, QC, G1H, CAN"
4243,Éteint,2025-12-31T21:15:39,Permis,1648,247176.27962500043,5190565.304874999,-71.25564431456469,46.8521282685504,"138-180 60e Rue E, Quebec, QC, G1H 2B6, CAN"
4244,Éteint,2025-12-31T21:15:39,Permis,1674,247196.75937500037,5190502.354250001,-71.25536783907562,46.85156376761914,"128-188 59e Rue E, Quebec, QC, G1H, CAN"
4245,Éteint,2025-12-31T21:15:39,Permis,1558,247260.5862499997,5190464.183499999,-71.25452612493302,46.85122592176678,"174-174 58e Rue E, Quebec, QC, G1H, CAN"
4246,Éteint,2025-12-31T21:15:39,Permis,1627,246559.3312499998,5191521.1036249995,-71.2638558002601,46.86067245823121,"225 76e Rue E, Québec, QC, G1H 1G6, CAN"
4247,Éteint,2025-12-31T21:15:39,Permis,1626,246579.88874999993,5191616.524374999,-71.26359837329194,46.861532612897555,"235-285 77e Rue E, Quebec, QC, G1H, CAN"
4248,Éteint,2025-12-31T21:15:39,Permis,1557,246478.07875000034,5191658.9015,-71.26493897596741,46.861904900737535,"237-295 78e Rue E, Quebec, QC, G1H, CAN"
5101,Éteint,2025-12-31T21:15:39,Permis,1325,255101.69625000004,5193763.673374999,-71.15207081616789,46.881538678431625,"1-13 Av St Grégoire, Quebec, QC, G1C, CAN"
5102,Éteint,2025-12-31T21:15:39,Permis,1324,254946.3468749998,5193505.401374999,-71.15408071652328,46.87920372150654,"15-75 Av St Grégoire, Quebec, QC, G1C, CAN"
5103,Éteint,2025-12-31T21:15:39,Permis,1351,254846.62899999972,5193351.590375001,-71.15537207988748,46.87781260640284,"96-104 Av St Grégoire, Quebec, QC, G1C, CAN"
5104,Éteint,2025-12-31T21:15:39,Permis,359,254770.2379999999,5193393.712125,-71.1563788576267,46.87818577773572,"1-15 Rue Monseigneur Marc Leclerc, Quebec, QC, G1C, CAN"
5105,Éteint,2025-12-31T21:15:39,Permis,1310,254323.01437500026,5192832.5745,-71.16218382278802,46.87310418250207,"Côte Du Cimetière, Quebec, QC, G1C, CAN"
5107,Éteint,2025-12-31T21:15:39,Permis,1309,254210.19600000046,5192672.876625,-71.16364602122037,46.87165902383596,"376-386 Av Ruel, Quebec, QC, G1C 2G9, CAN"
5108,Éteint,2025-12-31T21:15:39,Permis,1308,254215.36275000032,5192569.508625001,-71.16356678645829,46.87072955286966,"759-765 122e Rue, Quebec, QC, G1E 6A5, CAN"
5109,Éteint,2025-12-31T21:15:39,Permis,1306,254113.16024999972,5192510.505625,-71.16490082515708,46.87019100265883,"438 Av Ruel, Québec, QC, G1E 6A9, CAN"
5110,Éteint,2025-12-31T21:15:39,Permis,1307,254202.14462499972,5192549.353,-71.16373793377988,46.870547234408356,"122e Rue, Quebec, QC, G1E, CAN"
5112,Éteint,2025-12-31T21:15:39,Permis,1396,254285.0049999999,5192667.442375001,-71.16266412997699,46.871615823996265,"682-704 120e Rue, Quebec, QC, G1C, CAN"
5113,Éteint,2025-12-31T21:15:39,Permis,1346,254424.24037500005,5192978.8035,-71.16087212706944,46.87442728321355,"163-183 Av Ruel, Quebec, QC, G1C 2G1, CAN"
5114,Éteint,2025-12-31T21:15:39,Permis,1418,254322.88999999966,5192747.571625,-71.16217604868841,46.87233951569387,"646-664 119e Rue, Quebec, QC, G1C 3J7, CAN"
5116,Éteint,2025-12-31T21:15:39,Permis,1342,254344.7776250001,5192831.624,-71.16189823561022,46.87309728320688,"640-644 118e Rue, Quebec, QC, G1C, CAN"
5117,Éteint,2025-12-31T21:15:39,Permis,1343,254398.29562500026,5192846.788375,-71.16119788229406,46.87323775400902,"117e Rue, Quebec, QC, G1C, CAN"
5118,Éteint,2025-12-31T21:15:39,Permis,1344,254423.56187499966,5192895.259625001,-71.16087180121035,46.873675699110244,"595-613 116e Rue, Quebec, QC, G1C, CAN"
5119,Éteint,2025-12-31T21:15:39,Permis,1345,254461.99887499958,5192931.469125001,-71.16037158953357,46.87400433750611,"570-598 115e Rue, Quebec, QC, G1C, CAN"
5120,Éteint,2025-12-31T21:15:39,Permis,1347,254473.86862500012,5193053.179,-71.16022931228837,46.87510009696814,"156-184 Av Ruel, Quebec, QC, G1C 2E5, CAN"
5122,Éteint,2025-12-31T21:15:39,Permis,1348,254533.33150000032,5193108.364875,-71.15945535333043,46.875601026980334,"113-119 Av Ruel, Quebec, QC, G1C 2E8, CAN"
5124,Éteint,2025-12-31T21:15:39,Permis,1349,254631.92975000013,5193249.350375,-71.15817742555217,46.87687672952569,"230-232 105e Rue, Quebec, QC, G1C, CAN"
5128,Éteint,2025-12-31T21:15:39,Permis,1327,254695.3077499997,5193183.849749999,-71.15733880232528,46.8762922851144,"196-228 105e Rue, Quebec, QC, G1C, CAN"
5129,Éteint,2025-12-31T21:15:39,Permis,1350,254660.1311250003,5193293.73625,-71.15781234403795,46.87727813658842,"104e Rue, Quebec, QC, G1C, CAN"
5131,Éteint,2025-12-31T21:15:39,Permis,1330,254603.9567499999,5192908.227375001,-71.15850685022077,46.873805989989975,"456-488 113e Rue, Quebec, QC, G1C 3X8, CAN"
5132,Éteint,2025-12-31T21:15:39,Permis,1328,254612.9818749996,5193062.516375,-71.15840543607932,46.87519460372945,"382-410 110e Rue, Quebec, QC, G1C, CAN"
5133,Éteint,2025-12-31T21:15:39,Permis,1331,254589.74949999992,5192867.7686250005,-71.15868876475872,46.87344096418538,"Boul Ste Anne, Quebec, QC, G1C 2K2, CAN"
5134,Éteint,2025-12-31T21:15:39,Permis,1332,254563.39412499964,5192840.525875,-71.15903148677585,46.873193907530634,"115e Rue, Quebec, QC, G1C, CAN"
5135,Éteint,2025-12-31T21:15:39,Permis,1333,254519.25425000023,5192806.4375,-71.15960674086419,46.872883924844416,"116e Rue, Quebec, QC, G1C, CAN"
5136,Éteint,2025-12-31T21:15:39,Permis,1329,254578.3228749996,5193026.0395,-71.15885608137366,46.874863853920786,"420-470 112e Rue, Quebec, QC, G1C, CAN"
5142,Éteint,2025-12-31T21:15:39,Permis,1326,254735.03500000015,5193146.151125001,-71.15681350589313,46.875956152254616,"105e Rue, Quebec, QC, G1C, CAN"
5144,Éteint,2025-12-31T21:15:39,Permis,792,254756.73337499984,5193115.982124999,-71.15652554939243,46.87568639476841,"Parking Addirondack, 4751 Boulevard Sainte-Anne, Trois-Rivières, QC, G1C 2K3, CAN"
5145,Éteint,2025-12-31T21:15:39,Permis,1055,254704.98175000027,5192992.030125,-71.15719082751409,46.87456746783665,"Boul Ste Anne, Quebec, QC, G1C 2J6, CAN"
5147,Éteint,2025-12-31T21:15:39,Permis,101,250837.7860000003,5190038.471999999,-71.20757109873858,46.84769596263705,"1840-1892 Av Lortie, Quebec, QC, G1E, CAN"
5148,Éteint,2025-12-31T21:15:39,Permis,850,250893.10599999968,5190044.487,-71.20684649089536,46.847754552656255,"1831-1895 Av Du Monument, Quebec, QC, G1E 3Y3, CAN"
5149,Éteint,2025-12-31T21:15:39,Permis,358,250889.25,5190141.811000001,-71.20690853452952,46.84862973011089,"1851-1871 Av Yves Montreuil, Quebec, QC, G1E, CAN"
5150,Éteint,2025-12-31T21:15:39,Permis,815,250790.50800000038,5190254.986,-71.2082165759702,46.849639805951966,"1933-1951 Av Yves Montreuil, Quebec, QC, G1E 4A2, CAN"
5151,Éteint,2025-12-31T21:15:39,Permis,360,250683.0959999999,5190281.767000001,-71.20962811122381,46.849871994858525,"1901-1999 Av Du Monument, Quebec, QC, G1E 3Y5, CAN"
5152,Éteint,2025-12-31T21:15:39,Permis,1021,250732.22300000023,5190157.432,-71.20896924829106,46.84875751685263,"1900-1990 Av Lortie, Quebec, QC, G1E, CAN"
5153,Éteint,2025-12-31T21:15:39,Permis,1067,250660.01999999955,5190239.686000001,-71.20992569185529,46.84949157433839,"1900-1990 Av Lortie, Quebec, QC, G1E, CAN"
5154,Éteint,2025-12-31T21:15:39,Permis,369,250619.09200000018,5190166.286,-71.21045362238621,46.84882796689772,"1915-1985 Av Drouin, Quebec, QC, G1E, CAN"
5155,Éteint,2025-12-31T21:15:39,Permis,370,251185.64599999972,5190545.682,-71.20306973408765,46.85228673618404,"3509-3517 Rue St Victorien, Quebec, QC, G1E, CAN"
5156,Éteint,2025-12-31T21:15:39,Permis,1056,250991.19400000013,5190432.575999999,-71.20560614660948,46.85125358845186,"3355-3439 Rue St Victorien, Quebec, QC, G1E 3C1, CAN"
5157,Éteint,2025-12-31T21:15:39,Permis,366,250953.11337499972,5190317.20225,-71.20609186422271,46.85021265126559,"3369-3399 Rue Roméo Fillion, Quebec, QC, G1E, CAN"
5158,Éteint,2025-12-31T21:15:39,Permis,107,250895.267,5190319.914000001,-71.20685066151258,46.850232363804054,"1927-1929 Av Du Sanctuaire, Quebec, QC, G1E, CAN"
5159,Éteint,2025-12-31T21:15:39,Permis,612,250803.8099999996,5190502.710999999,-71.20807145040038,46.85186932324277,"2024-2070 Av Du Sanctuaire, Quebec, QC, G1E, CAN"
5160,Éteint,2025-12-31T21:15:39,Permis,361,250869.86099999957,5190540.550000001,-71.20720983660513,46.8522150625111,"2030-2084 Av St Rédempteur, Quebec, QC, G1E, CAN"
